시도,시군구,업종,월구분,사업자수,매출액(원)
경상남도,통영시,운수업,전월,728,12928248897
경상남도,통영시,운수업,당월,723,13444384269
경상남도,통영시,음식점업,전월,1219,12901413844
경상남도,통영시,음식점업,당월,1238,13636020616
경상남도,통영시,임업,전월,698,2423753729
경상남도,통영시,임업,당월,688,2484531443
경상남도,통영시,자동차판매·정비업,전월,1103,8728453997
경상남도,통영시,자동차판매·정비업,당월,1104,8414561147
경상남도,통영시,전기·가스·증기·공급업,전월,1342,8878343610
경상남도,통영시,전기·가스·증기·공급업,당월,1340,8430077803
경상남도,통영시,전문서비스업,전월,1568,13038998909
경상남도,통영시,전문서비스업,당월,1579,13377954128
경상남도,통영시,정보통신업,전월,811,7511127108
경상남도,통영시,정보통신업,당월,806,7278113963
경상남도,통영시,제과·베이커리업,전월,1493,19925190142
경상남도,통영시,제과·베이커리업,당월,1512,21510122768
경상남도,통영시,제조업,전월,78,411353730
경상남도,통영시,제조업,당월,77,399827789
경상남도,통영시,출판업,전월,815,9796723673
경상남도,통영시,출판업,당월,803,9871431973
경상남도,통영시,커피전문점업,전월,486,5636681866
경상남도,통영시,커피전문점업,당월,494,5756414456
경상남도,통영시,패션·의류제조업,전월,1536,8355207980
경상남도,통영시,패션·의류제조업,당월,1517,8383474179
경상남도,통영시,편의점업,전월,618,9998857264
경상남도,통영시,편의점업,당월,621,9790920734
경상남도,통영시,학원업,전월,601,7006661234
경상남도,통영시,학원업,당월,594,7434926493
경상남도,통영시,헬스·피트니스업,전월,566,5155435007
경상남도,통영시,헬스·피트니스업,당월,571,5715105191
경상남도,통영시,화장품·뷰티업,전월,784,9166513044
경상남도,통영시,화장품·뷰티업,당월,792,9909385191
경상남도,하동군,가전제품유통업,전월,1022,14739161053
경상남도,하동군,가전제품유통업,당월,1002,14368606867
경상남도,하동군,건설업,전월,1745,4446181785
경상남도,하동군,건설업,당월,1712,4458800409
경상남도,하동군,경비·청소용역업,전월,1349,22633695257
경상남도,하동군,경비·청소용역업,당월,1345,22748475777
경상남도,하동군,광고업,전월,577,10124335575
경상남도,하동군,광고업,당월,577,10180702342
경상남도,하동군,광업,전월,491,6255358605
경상남도,하동군,광업,당월,499,6670288590
경상남도,하동군,교육서비스업,전월,1243,20353000213
경상남도,하동군,교육서비스업,당월,1236,20402225017
경상남도,하동군,금융업,전월,1384,6705490043
경상남도,하동군,금융업,당월,1370,6577877711
경상남도,하동군,노래연습장업,전월,430,5455984229
경상남도,하동군,노래연습장업,당월,436,5295009228
경상남도,하동군,농업,전월,1090,5203934144
경상남도,하동군,농업,당월,1108,5267829068
경상남도,하동군,데이터서비스업,전월,1496,12963693898
경상남도,하동군,데이터서비스업,당월,1494,13418691770
경상남도,하동군,도소매업,전월,1487,5447314346
경상남도,하동군,도소매업,당월,1460,5493425788
경상남도,하동군,디자인업,전월,797,5411653075
경상남도,하동군,디자인업,당월,790,5270635267
경상남도,하동군,물류창고업,전월,358,3425198638
경상남도,하동군,물류창고업,당월,364,3387007448
경상남도,하동군,미용업,전월,160,1727747820
경상남도,하동군,미용업,당월,158,1700896787
경상남도,하동군,법무·회계서비스업,전월,230,2616102131
경상남도,하동군,법무·회계서비스업,당월,232,2540998435
경상남도,하동군,병원·의원업,전월,370,4313242863
경상남도,하동군,병원·의원업,당월,373,4453358198
경상남도,하동군,보건업,전월,215,1317654764
경상남도,하동군,보건업,당월,219,1428105205
경상남도,하동군,보험업,전월,1512,17670136756
경상남도,하동군,보험업,당월,1514,17123776513
경상남도,하동군,부동산업,전월,809,5842758605
경상남도,하동군,부동산업,당월,815,6353135993
경상남도,하동군,사회복지서비스업,전월,344,1497229270
경상남도,하동군,사회복지서비스업,당월,346,1549077686
경상남도,하동군,서비스업,전월,376,5025543754
경상남도,하동군,서비스업,당월,382,5373502239
경상남도,하동군,세탁업,전월,496,3786615731
경상남도,하동군,세탁업,당월,502,3925100719
경상남도,하동군,소프트웨어개발업,전월,395,3609473910
경상남도,하동군,소프트웨어개발업,당월,397,3435817261
경상남도,하동군,수도·하수·폐기물처리업,전월,1369,21419810998
경상남도,하동군,수도·하수·폐기물처리업,당월,1386,22968511123
경상남도,하동군,숙박업,전월,250,2764062486
경상남도,하동군,숙박업,당월,245,2780779631
경상남도,하동군,식품제조업,전월,1339,22596712139
경상남도,하동군,식품제조업,당월,1356,23661406430
경상남도,하동군,약국업,전월,62,809575552
경상남도,하동군,약국업,당월,62,819075650
경상남도,하동군,어업,전월,630,10895617678
경상남도,하동군,어업,당월,639,11075632098
경상남도,하동군,여행업,전월,306,3923233233
경상남도,하동군,여행업,당월,303,3997347785
경상남도,하동군,연구개발업,전월,1253,13546344626
경상남도,하동군,연구개발업,당월,1260,14305181127
경상남도,하동군,영상·방송업,전월,427,5494003969
경상남도,하동군,영상·방송업,당월,428,5526801170
경상남도,하동군,예술·스포츠·여가서비스업,전월,1450,22628847677
경상남도,하동군,예술·스포츠·여가서비스업,당월,1465,23952552717
경상남도,하동군,온라인쇼핑업,전월,1105,14629289678
경상남도,하동군,온라인쇼핑업,당월,1108,14930517627
경상남도,하동군,운수업,전월,844,2812462926
경상남도,하동군,운수업,당월,857,3001579744
경상남도,하동군,음식점업,전월,1126,14967374684
경상남도,하동군,음식점업,당월,1117,14500828938
경상남도,하동군,임업,전월,989,7656282437
경상남도,하동군,임업,당월,996,7406531008
경상남도,하동군,자동차판매·정비업,전월,691,11571320252
경상남도,하동군,자동차판매·정비업,당월,705,12552861792
경상남도,하동군,전기·가스·증기·공급업,전월,912,9562357188
경상남도,하동군,전기·가스·증기·공급업,당월,902,8919939759
경상남도,하동군,전문서비스업,전월,127,500169063
경상남도,하동군,전문서비스업,당월,125,513330922
경상남도,하동군,정보통신업,전월,1495,9251630168
경상남도,하동군,정보통신업,당월,1495,8994459480
경상남도,하동군,제과·베이커리업,전월,274,2133757951
경상남도,하동군,제과·베이커리업,당월,276,2369543369
경상남도,하동군,제조업,전월,1494,23028998681
경상남도,하동군,제조업,당월,1502,24616526166
경상남도,하동군,출판업,전월,1439,25010928158
경상남도,하동군,출판업,당월,1421,25484211977
경상남도,하동군,커피전문점업,전월,572,5658172153
경상남도,하동군,커피전문점업,당월,563,5826085482
경상남도,하동군,패션·의류제조업,전월,821,5875792720
경상남도,하동군,패션·의류제조업,당월,816,5685584606
경상남도,하동군,편의점업,전월,1504,6943445208
경상남도,하동군,편의점업,당월,1507,7645127671
경상남도,하동군,학원업,전월,782,4875001191
경상남도,하동군,학원업,당월,789,5358294184
경상남도,하동군,헬스·피트니스업,전월,1010,14630696427
경상남도,하동군,헬스·피트니스업,당월,1006,15237006604
경상남도,하동군,화장품·뷰티업,전월,716,5368966690
경상남도,하동군,화장품·뷰티업,당월,705,5611762957
경상남도,함안군,가전제품유통업,전월,1254,7955881683
경상남도,함안군,가전제품유통업,당월,1255,8004036738
경상남도,함안군,건설업,전월,487,3123996394
경상남도,함안군,건설업,당월,478,3201143397
경상남도,함안군,경비·청소용역업,전월,1342,3851186208
경상남도,함안군,경비·청소용역업,당월,1345,3928150618
경상남도,함안군,광고업,전월,926,3566986348
경상남도,함안군,광고업,당월,916,3525418953
경상남도,함안군,광업,전월,770,13859328184
경상남도,함안군,광업,당월,769,13955490202
경상남도,함안군,교육서비스업,전월,1373,18160867566
경상남도,함안군,교육서비스업,당월,1400,17722821304
경상남도,함안군,금융업,전월,1631,24298606025
경상남도,함안군,금융업,당월,1625,23806353142
경상남도,함안군,노래연습장업,전월,774,13260506365
경상남도,함안군,노래연습장업,당월,768,14402289346
경상남도,함안군,농업,전월,1428,12125858227
경상남도,함안군,농업,당월,1436,12305914806
경상남도,함안군,데이터서비스업,전월,1460,24516574567
경상남도,함안군,데이터서비스업,당월,1453,26328176289
경상남도,함안군,도소매업,전월,1379,16395673850
경상남도,함안군,도소매업,당월,1404,17549029835
경상남도,함안군,디자인업,전월,1225,16715954050
경상남도,함안군,디자인업,당월,1239,17185788858
경상남도,함안군,물류창고업,전월,1729,12025307423
경상남도,함안군,물류창고업,당월,1763,12664886219
경상남도,함안군,미용업,전월,1039,6365603486
경상남도,함안군,미용업,당월,1049,6306365233
경상남도,함안군,법무·회계서비스업,전월,1547,19613687677
경상남도,함안군,법무·회계서비스업,당월,1544,19215275875
경상남도,함안군,병원·의원업,전월,1676,17963507204
경상남도,함안군,병원·의원업,당월,1648,17433453898
경상남도,함안군,보건업,전월,1712,13692057863
경상남도,함안군,보건업,당월,1692,13380239174
경상남도,함안군,보험업,전월,1789,22199650890
경상남도,함안군,보험업,당월,1779,22896278734
경상남도,함안군,부동산업,전월,748,10089605127
경상남도,함안군,부동산업,당월,750,10638966613
경상남도,함안군,사회복지서비스업,전월,220,1489572009
경상남도,함안군,사회복지서비스업,당월,220,1596747356
경상남도,함안군,서비스업,전월,1634,6457550697
경상남도,함안군,서비스업,당월,1615,6808786429
경상남도,함안군,세탁업,전월,512,2791120219
경상남도,함안군,세탁업,당월,507,2739064448
경상남도,함안군,소프트웨어개발업,전월,428,912165420
경상남도,함안군,소프트웨어개발업,당월,424,963543577
경상남도,함안군,수도·하수·폐기물처리업,전월,250,3417775490
경상남도,함안군,수도·하수·폐기물처리업,당월,250,3298762726
경상남도,함안군,숙박업,전월,178,2500063827
경상남도,함안군,숙박업,당월,181,2727183985
경상남도,함안군,식품제조업,전월,1687,13619563091
경상남도,함안군,식품제조업,당월,1677,12812634112
경상남도,함안군,약국업,전월,276,1943632809
경상남도,함안군,약국업,당월,281,2024277275
경상남도,함안군,어업,전월,580,3299835595
경상남도,함안군,어업,당월,577,3429865656
경상남도,함안군,여행업,전월,594,5223223118
